6.309573e+00	6.309573e-01	6.727931e-03	7.557811e-01	7.557811e-01	1.586210e-03	1.808215e-01	1.808215e-01	5.072008e-04	1.573392e-01	1.573392e-01
6.309573e+00	1.000000e+00	6.390806e-03	5.256473e-01	5.256473e-01	1.504919e-03	1.808215e-01	1.808215e-01	5.067765e-04	1.573392e-01	1.573392e-01
6.309573e+00	1.584893e+00	6.082262e-03	5.256473e-01	5.256473e-01	1.430576e-03	1.808215e-01	1.808215e-01	5.040470e-04	1.573392e-01	1.573392e-01
6.309573e+00	2.511886e+00	5.799904e-03	5.256473e-01	5.256473e-01	1.362602e-03	1.808215e-01	1.808215e-01	4.999130e-04	4.935568e-02	4.935568e-02
6.309573e+00	3.981072e+00	5.539788e-03	1.710144e+00	1.710144e+00	1.300038e-03	9.704861e-01	9.704861e-01	4.947254e-04	4.935568e-02	4.935568e-02
6.309573e+00	6.309573e+00	5.300318e-03	2.135956e+00	2.135956e+00	1.242496e-03	9.704861e-01	9.704861e-01	4.887889e-04	4.935568e-02	4.935568e-02
6.309573e+00	1.000000e+01	5.079224e-03	2.135956e+00	2.135956e+00	1.189419e-03	9.704861e-01	9.704861e-01	4.822501e-04	4.935568e-02	4.935568e-02

1.000000e+01	1.000000e-01	8.047298e-03	2.135956e+00	2.135956e+00	1.906689e-03	9.704861e-01	9.704861e-01	4.463714e-04	4.183867e-01	4.183867e-01
1.000000e+01	1.584893e-01	7.622375e-03	8.234430e-01	8.234430e-01	1.803790e-03	9.547778e-02	9.547778e-02	4.664769e-04	4.183867e-01	4.183867e-01
1.000000e+01	2.511886e-01	7.206513e-03	7.312539e-01	7.312539e-01	1.703221e-03	9.547778e-02	9.547778e-02	4.782936e-04	4.183867e-01	4.183867e-01
1.000000e+01	3.981072e-01	6.815828e-03	7.312539e-01	7.312539e-01	1.608902e-03	9.547778e-02	9.547778e-02	4.845972e-04	4.183867e-01	4.183867e-01
1.000000e+01	6.309573e-01	6.460592e-03	7.312539e-01	7.312539e-01	1.523181e-03	9.547778e-02	9.547778e-02	4.870468e-04	8.926807e-01	8.926807e-01
1.000000e+01	1.000000e+00	6.136863e-03	1.063622e+00	1.063622e+00	1.445120e-03	3.170564e-01	3.170564e-01	4.866394e-04	8.926807e-01	8.926807e-01
1.000000e+01	1.584893e+00	5.840579e-03	1.040401e+00	1.040401e+00	1.373731e-03	3.170564e-01	3.170564e-01	4.840184e-04	8.926807e-01	8.926807e-01
1.000000e+01	2.511886e+00	5.569441e-03	1.040401e+00	1.040401e+00	1.308458e-03	3.170564e-01	3.170564e-01	4.800487e-04	8.926807e-01	8.926807e-01
1.000000e+01	3.981072e+00	5.319661e-03	1.040401e+00	1.040401e+00	1.248380e-03	3.170564e-01	3.170564e-01	4.750672e-04	5.889623e-01	5.889623e-01
1.000000e+01	6.309573e+00	5.089706e-03	8.090049e-01	8.090049e-01	1.193125e-03	1.627921e-01	1.627921e-01	4.693666e-04	5.889623e-01	5.889623e-01
1.000000e+01	1.000000e+01	4.877397e-03	1.179504e+00	1.179504e+00	1.142157e-03	1.627921e-01	1.627921e-01	4.630875e-04	5.889623e-01	5.889623e-01

